case	kind	held	mode	lazy	bp	cycles	configuration	mem_beats	w_beats	center_beats	pwp_beats	query	alu	fields	build	parent_reads	joins	negative_fields	pwp_rows	query_native_rows	mem_wait	out_wait
held_tile_152_k16_23	1	1	3	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
held_tile_152_k16_23	1	1	4	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	4	0	1	133	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	5
held_tile_152_k16_23	1	1	4	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	4	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
held_tile_152_k16_23	1	1	5	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	5	0	1	133	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	5
held_tile_152_k16_23	1	1	5	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	5	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
held_tile_152_k16_23	1	1	6	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	6	0	1	133	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	5
held_tile_152_k16_23	1	1	6	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	6	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
held_tile_152_k16_23	1	1	7	0	0	121	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	7	0	1	133	40	3	2	1	0	0	3	3	0	0	0	0	0	0	0	5
held_tile_152_k16_23	1	1	7	1	0	109	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	0
held_tile_152_k16_23	1	1	7	1	1	120	40	2	2	0	0	0	3	3	0	0	0	0	0	0	0	6
calibration_tile_2584_k16_30	1	0	0	0	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	0	0	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	0	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	0	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	1	0	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	1	0	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	1	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	1	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	2	0	0	120	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	2	0	1	133	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	6
calibration_tile_2584_k16_30	1	0	2	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	2	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	3	0	0	120	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	3	0	1	133	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	6
calibration_tile_2584_k16_30	1	0	3	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	3	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	4	0	0	120	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	4	0	1	133	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	6
calibration_tile_2584_k16_30	1	0	4	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	4	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	5	0	0	120	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	5	0	1	133	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	6
calibration_tile_2584_k16_30	1	0	5	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	5	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	6	0	0	120	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	6	0	1	133	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	6
calibration_tile_2584_k16_30	1	0	6	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	6	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
calibration_tile_2584_k16_30	1	0	7	0	0	120	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	7	0	1	133	40	3	2	1	0	0	2	2	0	0	0	0	0	0	0	6
calibration_tile_2584_k16_30	1	0	7	1	0	108	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
calibration_tile_2584_k16_30	1	0	7	1	1	120	40	2	2	0	0	0	2	2	0	0	0	0	0	0	0	7
held_tile_4000_k16_30	1	1	0	0	0	130	40	2	2	0	0	0	24	27	0	0	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	0	0	1	150	40	2	2	0	0	0	24	27	0	0	0	0	0	0	0	15
held_tile_4000_k16_30	1	1	0	1	0	130	40	2	2	0	0	0	24	27	0	0	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	0	1	1	150	40	2	2	0	0	0	24	27	0	0	0	0	0	0	0	15
held_tile_4000_k16_30	1	1	1	0	0	113	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	1	0	1	120	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	2
held_tile_4000_k16_30	1	1	1	1	0	113	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	1	1	1	120	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	2
held_tile_4000_k16_30	1	1	2	0	0	214	40	3	2	1	0	64	24	27	0	0	0	0	0	32	0	0
held_tile_4000_k16_30	1	1	2	0	1	232	40	3	2	1	0	64	24	27	0	0	0	0	0	32	0	11
held_tile_4000_k16_30	1	1	2	1	0	140	40	3	2	1	0	0	24	27	0	0	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	2	1	1	167	40	3	2	1	0	0	24	27	0	0	0	0	0	0	0	18
held_tile_4000_k16_30	1	1	3	0	0	125	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	3	0	1	143	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	11
held_tile_4000_k16_30	1	1	3	1	0	113	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	3	1	1	120	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	2
held_tile_4000_k16_30	1	1	4	0	0	125	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	4	0	1	143	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	11
held_tile_4000_k16_30	1	1	4	1	0	113	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	4	1	1	120	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	2
held_tile_4000_k16_30	1	1	5	0	0	125	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	5	0	1	143	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	11
held_tile_4000_k16_30	1	1	5	1	0	113	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	5	1	1	120	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	2
held_tile_4000_k16_30	1	1	6	0	0	125	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	6	0	1	143	40	3	2	1	0	0	7	9	0	8	0	0	0	0	0	11
held_tile_4000_k16_30	1	1	6	1	0	113	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	6	1	1	120	40	2	2	0	0	0	7	9	0	8	0	0	0	0	0	2
held_tile_4000_k16_30	1	1	7	0	0	214	40	3	2	1	0	64	24	27	0	0	0	0	0	32	0	0
held_tile_4000_k16_30	1	1	7	0	1	232	40	3	2	1	0	64	24	27	0	0	0	0	0	32	0	11
held_tile_4000_k16_30	1	1	7	1	0	140	40	3	2	1	0	0	24	27	0	0	0	0	0	0	0	0
held_tile_4000_k16_30	1	1	7	1	1	167	40	3	2	1	0	0	24	27	0	0	0	0	0	0	0	18
calibration_tile_4840_k16_38	1	0	0	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	0	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	0	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	0	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	1	0	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	1	0	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	1	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	1	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	2	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	2	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
calibration_tile_4840_k16_38	1	0	2	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	2	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	3	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	3	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
calibration_tile_4840_k16_38	1	0	3	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	3	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	4	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	4	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
calibration_tile_4840_k16_38	1	0	4	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	4	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	5	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	5	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
calibration_tile_4840_k16_38	1	0	5	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	5	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	6	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	6	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
calibration_tile_4840_k16_38	1	0	6	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	6	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
calibration_tile_4840_k16_38	1	0	7	0	0	118	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	7	0	1	131	40	3	2	1	0	0	0	0	0	0	0	0	0	0	0	6
calibration_tile_4840_k16_38	1	0	7	1	0	106	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
calibration_tile_4840_k16_38	1	0	7	1	1	120	40	2	2	0	0	0	0	0	0	0	0	0	0	0	0	9
held_tile_4016_k16_38	1	1	0	0	0	121	40	2	2	0	0	0	15	24	0	0	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	0	0	1	133	40	2	2	0	0	0	15	24	0	0	0	0	0	0	0	7
held_tile_4016_k16_38	1	1	0	1	0	121	40	2	2	0	0	0	15	24	0	0	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	0	1	1	133	40	2	2	0	0	0	15	24	0	0	0	0	0	0	0	7
held_tile_4016_k16_38	1	1	1	0	0	116	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	1	0	1	121	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	1	1	0	116	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	1	1	1	121	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	2	0	0	187	40	3	2	1	0	48	15	24	0	0	0	0	0	24	0	0
held_tile_4016_k16_38	1	1	2	0	1	200	40	3	2	1	0	48	15	24	0	0	0	0	0	24	0	6
held_tile_4016_k16_38	1	1	2	1	0	129	40	3	2	1	0	0	15	24	0	0	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	2	1	1	153	40	3	2	1	0	0	15	24	0	0	0	0	0	0	0	15
held_tile_4016_k16_38	1	1	3	0	0	128	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	3	0	1	145	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	10
held_tile_4016_k16_38	1	1	3	1	0	116	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	3	1	1	121	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	4	0	0	128	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	4	0	1	145	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	10
held_tile_4016_k16_38	1	1	4	1	0	116	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	4	1	1	121	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	5	0	0	128	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	5	0	1	145	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	10
held_tile_4016_k16_38	1	1	5	1	0	116	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	5	1	1	121	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	6	0	0	128	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	6	0	1	145	40	3	2	1	0	0	10	14	0	8	0	0	0	0	0	10
held_tile_4016_k16_38	1	1	6	1	0	116	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	6	1	1	121	40	2	2	0	0	0	10	14	0	8	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	7	0	0	187	40	3	2	1	0	48	15	24	0	0	0	0	0	24	0	0
held_tile_4016_k16_38	1	1	7	0	1	200	40	3	2	1	0	48	15	24	0	0	0	0	0	24	0	6
held_tile_4016_k16_38	1	1	7	1	0	129	40	3	2	1	0	0	15	24	0	0	0	0	0	0	0	0
held_tile_4016_k16_38	1	1	7	1	1	153	40	3	2	1	0	0	15	24	0	0	0	0	0	0	0	15
calibration_tile_9680_k16_46	1	0	0	0	0	164	40	2	2	0	0	0	58	74	0	0	0	0	0	0	0	0
calibration_tile_9680_k16_46	1	0	0	0	1	197	40	2	2	0	0	0	58	74	0	0	0	0	0	0	0	28
calibration_tile_9680_k16_46	1	0	0	1	0	164	40	2	2	0	0	0	58	74	0	0	0	0	0	0	0	0
calibration_tile_9680_k16_46	1	0	0	1	1	197	40	2	2	0	0	0	58	74	0	0	0	0	0	0	0	28
calibration_tile_9680_k16_46	1	0	1	0	0	130	40	2	2	0	0	0	24	35	0	7	0	0	0	0	0	0
calibration_tile_9680_k16_46	1	0	1	0	1	153	40	2	2	0	0	0	24	35	0	7	0	0	0	0	0	18
calibration_tile_9680_k16_46	1	0	1	1	0	130	40	2	2	0	0	0	24	35	0	7	0	0	0	0	0	0
calibration_tile_9680_k16_46	1	0	1	1	1	153	40	2	2	0	0	0	24	35	0	7	0	0	0	0	0	18
calibration_tile_9680_k16_46	1	0	2	0	0	231	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	0
calibration_tile_9680_k16_46	1	0	2	0	1	252	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	8
calibration_tile_9680_k16_46	1	0	2	1	0	231	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	0
calibration_tile_9680_k16_46	1	0	2	1	1	252	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	6
calibration_tile_9680_k16_46	1	0	3	0	0	171	40	5	2	1	2	32	11	15	0	7	4	0	6	10	0	0
calibration_tile_9680_k16_46	1	0	3	0	1	189	40	5	2	1	2	32	11	15	0	7	4	0	6	10	0	4
calibration_tile_9680_k16_46	1	0	3	1	0	157	40	5	2	1	2	24	11	15	0	7	4	0	6	10	0	0
calibration_tile_9680_k16_46	1	0	3	1	1	186	40	5	2	1	2	24	11	15	0	7	4	0	6	10	0	13
calibration_tile_9680_k16_46	1	0	4	0	0	203	40	3	2	1	0	32	37	41	26	7	4	0	6	10	0	0
calibration_tile_9680_k16_46	1	0	4	0	1	222	40	3	2	1	0	32	37	41	26	7	4	0	6	10	0	12
calibration_tile_9680_k16_46	1	0	4	1	0	189	40	3	2	1	0	24	37	41	26	7	4	0	6	10	0	0
calibration_tile_9680_k16_46	1	0	4	1	1	208	40	3	2	1	0	24	37	41	26	7	4	0	6	10	0	10
calibration_tile_9680_k16_46	1	0	5	0	0	153	40	4	2	1	1	8	20	29	0	7	1	0	2	14	0	0
calibration_tile_9680_k16_46	1	0	5	0	1	166	40	4	2	1	1	8	20	29	0	7	1	0	2	14	0	4
calibration_tile_9680_k16_46	1	0	5	1	0	147	40	4	2	1	1	8	20	29	0	7	1	0	2	14	0	0
calibration_tile_9680_k16_46	1	0	5	1	1	175	40	4	2	1	1	8	20	29	0	7	1	0	2	14	0	17
calibration_tile_9680_k16_46	1	0	6	0	0	171	40	4	2	1	1	32	14	19	0	7	4	2	6	10	0	0
calibration_tile_9680_k16_46	1	0	6	0	1	187	40	4	2	1	1	32	14	19	0	7	4	2	6	10	0	6
calibration_tile_9680_k16_46	1	0	6	1	0	157	40	4	2	1	1	24	14	19	0	7	4	2	6	10	0	0
calibration_tile_9680_k16_46	1	0	6	1	1	175	40	4	2	1	1	24	14	19	0	7	4	2	6	10	0	6
calibration_tile_9680_k16_46	1	0	7	0	0	231	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	0
calibration_tile_9680_k16_46	1	0	7	0	1	252	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	8
calibration_tile_9680_k16_46	1	0	7	1	0	231	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	0
calibration_tile_9680_k16_46	1	0	7	1	1	252	40	5	2	1	2	80	17	19	0	0	10	0	12	28	0	6
held_tile_4032_k16_46	1	1	0	0	0	113	40	2	2	0	0	0	7	9	0	0	0	0	0	0	0	0
held_tile_4032_k16_46	1	1	0	0	1	120	40	2	2	0	0	0	7	9	0	0	0	0	0	0	0	2
held_tile_4032_k16_46	1	1	0	1	0	113	40	2	2	0	0	0	7	9	0	0	0	0	0	0	0	0
held_tile_4032_k16_46	1	1	0	1	1	120	40	2	2	0	0	0	7	9	0	0	0	0	0	0	0	2
held_tile_4032_k16_46	1	1	1	0	0	112	40	2	2	0	0	0	6	8	0	1	0	0	0	0	0	0
held_tile_4032_k16_46	1	1	1	0	1	120	40	2	2	0	0	0	6	8	0	1	0	0	0	0	0	3
held_tile_4032_k16_46	1	1	1	1	0	112	40	2	2	0	0	0	6	8	0	1	0	0	0	0	0	0
held_tile_4032_k16_46	1	1	1	1	1	120	40	2	2	0	0	0	6	8	0	1	0	0	0	0	0	3
held_tile_4032_k16_46	1	1	2	0	0	134	40	3	2	1	0	8	7	9	0	0	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	2	0	1	145	40	3	2	1	0	8	7	9	0	0	0	0	0	4	0	4
held_tile_4032_k16_46	1	1	2	1	0	125	40	3	2	1	0	8	7	9	0	0	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	2	1	1	142	40	3	2	1	0	8	7	9	0	0	0	0	0	4	1	8
held_tile_4032_k16_46	1	1	3	0	0	133	40	3	2	1	0	8	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	3	0	1	144	40	3	2	1	0	8	6	8	0	1	0	0	0	4	0	4
held_tile_4032_k16_46	1	1	3	1	0	122	40	3	2	1	0	6	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	3	1	1	142	40	3	2	1	0	6	6	8	0	1	0	0	0	4	1	11
held_tile_4032_k16_46	1	1	4	0	0	133	40	3	2	1	0	8	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	4	0	1	144	40	3	2	1	0	8	6	8	0	1	0	0	0	4	0	4
held_tile_4032_k16_46	1	1	4	1	0	122	40	3	2	1	0	6	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	4	1	1	142	40	3	2	1	0	6	6	8	0	1	0	0	0	4	1	11
held_tile_4032_k16_46	1	1	5	0	0	127	40	3	2	1	0	2	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	5	0	1	143	40	3	2	1	0	2	6	8	0	1	0	0	0	4	0	9
held_tile_4032_k16_46	1	1	5	1	0	118	40	3	2	1	0	2	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	5	1	1	131	40	3	2	1	0	2	6	8	0	1	0	0	0	4	1	4
held_tile_4032_k16_46	1	1	6	0	0	133	40	3	2	1	0	8	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	6	0	1	144	40	3	2	1	0	8	6	8	0	1	0	0	0	4	0	4
held_tile_4032_k16_46	1	1	6	1	0	122	40	3	2	1	0	6	6	8	0	1	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	6	1	1	142	40	3	2	1	0	6	6	8	0	1	0	0	0	4	1	11
held_tile_4032_k16_46	1	1	7	0	0	134	40	3	2	1	0	8	7	9	0	0	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	7	0	1	145	40	3	2	1	0	8	7	9	0	0	0	0	0	4	0	4
held_tile_4032_k16_46	1	1	7	1	0	125	40	3	2	1	0	8	7	9	0	0	0	0	0	4	0	0
held_tile_4032_k16_46	1	1	7	1	1	142	40	3	2	1	0	8	7	9	0	0	0	0	0	4	1	8
calibration_tile_14520_k16_53	1	0	0	0	0	123	40	2	2	0	0	0	17	22	0	0	0	0	0	0	0	0
calibration_tile_14520_k16_53	1	0	0	0	1	134	40	2	2	0	0	0	17	22	0	0	0	0	0	0	0	6
calibration_tile_14520_k16_53	1	0	0	1	0	123	40	2	2	0	0	0	17	22	0	0	0	0	0	0	0	0
calibration_tile_14520_k16_53	1	0	0	1	1	134	40	2	2	0	0	0	17	22	0	0	0	0	0	0	0	6
calibration_tile_14520_k16_53	1	0	1	0	0	117	40	2	2	0	0	0	11	15	0	6	0	0	0	0	0	0
calibration_tile_14520_k16_53	1	0	1	0	1	122	40	2	2	0	0	0	11	15	0	6	0	0	0	0	0	0
calibration_tile_14520_k16_53	1	0	1	1	0	117	40	2	2	0	0	0	11	15	0	6	0	0	0	0	0	0
calibration_tile_14520_k16_53	1	0	1	1	1	122	40	2	2	0	0	0	11	15	0	6	0	0	0	0	0	0
calibration_tile_14520_k16_53	1	0	2	0	0	180	40	5	2	1	2	40	11	13	0	0	5	0	6	14	0	0
calibration_tile_14520_k16_53	1	0	2	0	1	208	40	5	2	1	2	40	11	13	0	0	5	0	6	14	0	13
calibration_tile_14520_k16_53	1	0	2	1	0	165	40	5	2	1	2	30	11	13	0	0	5	0	6	14	0	0
calibration_tile_14520_k16_53	1	0	2	1	1	186	40	5	2	1	2	30	11	13	0	0	5	0	6	14	0	7
calibration_tile_14520_k16_53	1	0	3	0	0	139	40	4	2	1	1	8	9	13	0	6	1	0	1	3	0	0
calibration_tile_14520_k16_53	1	0	3	0	1	163	40	4	2	1	1	8	9	13	0	6	1	0	1	3	0	14
calibration_tile_14520_k16_53	1	0	3	1	0	123	40	4	2	1	1	1	9	13	0	6	1	0	1	3	0	0
calibration_tile_14520_k16_53	1	0	3	1	1	139	40	4	2	1	1	1	9	13	0	6	1	0	1	3	1	4
calibration_tile_14520_k16_53	1	0	4	0	0	141	40	3	2	1	0	8	12	16	3	6	1	0	1	3	0	0
calibration_tile_14520_k16_53	1	0	4	0	1	162	40	3	2	1	0	8	12	16	3	6	1	0	1	3	0	14
calibration_tile_14520_k16_53	1	0	4	1	0	125	40	3	2	1	0	1	12	16	3	6	1	0	1	3	0	0
calibration_tile_14520_k16_53	1	0	4	1	1	133	40	3	2	1	0	1	12	16	3	6	1	0	1	3	0	0
calibration_tile_14520_k16_53	1	0	5	0	0	133	40	4	2	1	1	2	9	13	0	6	1	0	1	3	0	0
calibration_tile_14520_k16_53	1	0	5	0	1	153	40	4	2	1	1	2	9	13	0	6	1	0	1	3	0	10
calibration_tile_14520_k16_53	1	0	5	1	0	123	40	4	2	1	1	1	9	13	0	6	1	0	1	3	0	0
calibration_tile_14520_k16_53	1	0	5	1	1	139	40	4	2	1	1	1	9	13	0	6	1	0	1	3	1	4
calibration_tile_14520_k16_53	1	0	6	0	0	138	40	3	2	1	0	8	11	15	0	6	0	0	0	4	0	0
calibration_tile_14520_k16_53	1	0	6	0	1	155	40	3	2	1	0	8	11	15	0	6	0	0	0	4	0	10
calibration_tile_14520_k16_53	1	0	6	1	0	122	40	3	2	1	0	1	11	15	0	6	0	0	0	4	0	0
calibration_tile_14520_k16_53	1	0	6	1	1	131	40	3	2	1	0	1	11	15	0	6	0	0	0	4	0	1
calibration_tile_14520_k16_53	1	0	7	0	0	180	40	4	2	1	1	40	14	19	0	0	1	0	1	19	0	0
calibration_tile_14520_k16_53	1	0	7	0	1	207	40	4	2	1	1	40	14	19	0	0	1	0	1	19	0	16
