case	real	time	intersection	reduce	stress	cycles_through_done_handshake	last_gate	source_reads	w_reads	w_zero	packets	events	commits	source_req_wait	w_req_wait	w_response_wait	output_wait	barrier_wait	psn_issues	nr_peak	w_pending_peak	w_accept_peak	source_accept_peak	first_tile0	first_tile1	w_metadata_reads	w_value_reads	compare_active_PE_beats	weight_pointer_advances_without_value	nrv_skips	nnz_tile0	nnz_tile1	image_bytes_tile0	image_bytes_tile1	frontend_load_beats	configuration_beats	rank_catchup_pe_beats	producer_calendar	source_writes	first_write	last_write	producer_write_wait	service_from_first_write
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	3	1	1	5183	5176	288	1555	0	367	4490	3148	7	521	0	20	4	2656	2	4	4	3	0	1	100	1455	0	0	1491	190	187	240	237	246	103	0	1	288	1	572	0	5176
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	4	0	0	2572	2565	288	1555	0	367	4490	3148	14	0	0	0	2	2656	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	103	3072	1	288	1	572	0	2565
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	4	0	1	5109	5102	288	1555	0	367	4490	3148	9	518	0	19	4	2656	2	4	4	2	0	1	100	1455	0	0	1491	190	187	240	237	247	103	3072	1	288	1	572	0	5102
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	4	1	0	2571	2564	288	1555	0	367	4490	3148	14	0	0	0	2	2656	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	103	3072	1	288	1	572	0	2564
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	4	1	1	5107	5100	288	1555	0	367	4490	3148	9	518	0	19	4	2656	2	4	4	2	0	1	100	1455	0	0	1491	190	187	240	237	247	103	3072	1	288	1	572	0	5100
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	5	0	0	2572	2565	288	1555	0	367	4490	3148	14	0	0	0	2	2656	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	103	3072	1	288	1	572	0	2565
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	5	0	1	5109	5102	288	1555	0	367	4490	3148	9	518	0	19	4	2656	2	4	4	2	0	1	100	1455	0	0	1491	190	187	240	237	247	103	3072	1	288	1	572	0	5102
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	5	1	0	2571	2564	288	1555	0	367	4490	3148	14	0	0	0	2	2656	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	103	3072	1	288	1	572	0	2564
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	5	1	1	5107	5100	288	1555	0	367	4490	3148	9	518	0	19	4	2656	2	4	4	2	0	1	100	1455	0	0	1491	190	187	240	237	247	103	3072	1	288	1	572	0	5100
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	6	0	0	2572	2565	288	1555	0	367	4490	3148	14	0	0	0	2	2656	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	103	3072	1	288	1	572	0	2565
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	6	0	1	5109	5102	288	1555	0	367	4490	3148	9	518	0	19	4	2656	2	4	4	2	0	1	100	1455	0	0	1491	190	187	240	237	247	103	3072	1	288	1	572	0	5102
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	6	1	0	2571	2564	288	1555	0	367	4490	3148	14	0	0	0	2	2656	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	103	3072	1	288	1	572	0	2564
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_class	1	0	6	1	1	5107	5100	288	1555	0	367	4490	3148	9	518	0	19	4	2656	2	4	4	2	0	1	100	1455	0	0	1491	190	187	240	237	247	103	3072	1	288	1	572	0	5100
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	0	0	2534	2527	288	1555	0	367	5515	3554	284	0	0	0	2	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	0	0	288	1	72	0	2527
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	0	1	5183	5176	288	1555	0	367	5515	3554	284	484	0	33	3	2400	2	4	3	4	1	0	100	1455	0	0	1491	190	187	240	237	251	95	0	0	288	1	72	0	5176
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	1	0	2531	2524	288	1555	0	367	5515	3554	284	0	0	0	1	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	0	0	288	1	72	0	2524
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	1	1	5183	5176	288	1555	0	367	5515	3554	284	484	0	26	1	2400	2	4	3	4	1	0	100	1455	0	0	1491	190	187	240	237	251	95	0	0	288	1	72	0	5176
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	0	0	2608	2601	288	1555	0	367	5515	3554	284	0	0	0	2	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	0	288	1	72	0	2601
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	0	1	5305	5298	288	1555	0	367	5515	3554	284	510	0	29	3	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	251	95	3072	0	288	1	72	0	5298
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	1	0	2605	2598	288	1555	0	367	5515	3554	284	0	0	0	1	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	0	288	1	72	0	2598
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	1	1	5305	5298	288	1555	0	367	5515	3554	284	510	0	35	1	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	251	95	3072	0	288	1	72	0	5298
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	0	0	2605	2598	288	1555	0	367	5515	3554	284	0	0	0	2	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	0	288	1	72	0	2598
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	0	1	5305	5298	288	1555	0	367	5515	3554	284	509	0	29	3	2400	2	4	3	4	1	0	100	1455	0	0	1491	190	187	240	237	254	95	3072	0	288	1	72	0	5298
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	1	0	2602	2595	288	1555	0	367	5515	3554	284	0	0	0	1	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	0	288	1	72	0	2595
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	1	1	5305	5298	288	1555	0	367	5515	3554	284	509	0	35	1	2400	2	4	3	4	1	0	100	1455	0	0	1491	190	187	240	237	254	95	3072	0	288	1	72	0	5298
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	0	0	2605	2598	288	1555	0	367	5515	3554	284	0	0	0	2	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	0	288	1	72	0	2598
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	0	1	5305	5298	288	1555	0	367	5515	3554	284	509	0	29	3	2400	2	4	3	4	1	0	100	1455	0	0	1491	190	187	240	237	254	95	3072	0	288	1	72	0	5298
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	1	0	2602	2595	288	1555	0	367	5515	3554	284	0	0	0	1	2400	2	4	4	4	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	0	288	1	72	0	2595
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	1	1	5305	5298	288	1555	0	367	5515	3554	284	509	0	35	1	2400	2	4	3	4	1	0	100	1455	0	0	1491	190	187	240	237	254	95	3072	0	288	1	72	0	5298
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	0	0	2540	2533	288	1555	0	367	5515	3554	13	0	0	0	2	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	75	95	0	1	288	1	572	0	2533
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	0	1	5247	5240	288	1555	0	367	5515	3554	12	485	0	29	3	2400	2	4	3	2	1	0	100	1455	0	0	1491	190	187	240	237	251	95	0	1	288	1	572	0	5240
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	1	0	2537	2530	288	1555	0	367	5515	3554	13	0	0	0	1	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	75	95	0	1	288	1	572	0	2530
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	3	1	1	5247	5240	288	1555	0	367	5515	3554	12	485	0	37	1	2400	2	4	3	2	1	0	100	1455	0	0	1491	190	187	240	237	251	95	0	1	288	1	572	0	5240
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	0	0	2539	2532	288	1555	0	367	5515	3554	14	0	0	0	2	2400	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	1	288	1	572	0	2532
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	0	1	5171	5164	288	1555	0	367	5515	3554	9	480	0	29	3	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	247	95	3072	1	288	1	572	0	5164
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	1	0	2536	2529	288	1555	0	367	5515	3554	14	0	0	0	1	2400	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	1	288	1	572	0	2529
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	4	1	1	5171	5164	288	1555	0	367	5515	3554	9	480	0	24	1	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	247	95	3072	1	288	1	572	0	5164
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	0	0	2539	2532	288	1555	0	367	5515	3554	14	0	0	0	2	2400	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	1	288	1	572	0	2532
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	0	1	5171	5164	288	1555	0	367	5515	3554	9	480	0	29	3	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	247	95	3072	1	288	1	572	0	5164
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	1	0	2536	2529	288	1555	0	367	5515	3554	14	0	0	0	1	2400	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	1	288	1	572	0	2529
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	5	1	1	5171	5164	288	1555	0	367	5515	3554	9	480	0	24	1	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	247	95	3072	1	288	1	572	0	5164
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	0	0	2539	2532	288	1555	0	367	5515	3554	14	0	0	0	2	2400	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	1	288	1	572	0	2532
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	0	1	5171	5164	288	1555	0	367	5515	3554	9	480	0	29	3	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	247	95	3072	1	288	1	572	0	5164
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	1	0	2536	2529	288	1555	0	367	5515	3554	14	0	0	0	1	2400	2	4	4	3	1	0	100	1455	0	0	1491	190	187	240	237	75	95	3072	1	288	1	572	0	2529
pruned_broadcast8_C16_half_trained_zurich_city_02_c_0011_s2b3_p464_h730_1463_packed_time	1	1	6	1	1	5171	5164	288	1555	0	367	5515	3554	9	480	0	24	1	2400	2	4	4	2	1	0	100	1455	0	0	1491	190	187	240	237	247	95	3072	1	288	1	572	0	5164
boundary_333_334_packed_class	0	0	3	0	0	2413	2406	288	2344	160	536	8528	2144	284	0	0	0	16	2080	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	85	0	0	288	1	72	0	2406
boundary_333_334_packed_class	0	0	3	0	1	6193	6186	288	2344	160	536	8528	2144	284	757	0	17	16	2080	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	246	85	0	0	288	1	72	0	6186
boundary_333_334_packed_class	0	0	3	1	0	2405	2398	288	2344	160	536	8528	2144	284	0	0	0	0	2080	1	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	85	0	0	288	1	72	0	2398
boundary_333_334_packed_class	0	0	3	1	1	6191	6184	288	2344	160	536	8528	2144	284	757	0	26	0	2080	1	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	246	85	0	0	288	1	72	0	6184
boundary_333_334_packed_class	0	0	4	0	0	2488	2481	288	2344	160	536	8528	2144	284	0	0	0	16	2080	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	85	1536	0	288	1	72	0	2481
boundary_333_334_packed_class	0	0	4	0	1	6269	6262	288	2344	160	536	8528	2144	284	752	0	23	16	2080	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	251	85	1536	0	288	1	72	0	6262
boundary_333_334_packed_class	0	0	4	1	0	2480	2473	288	2344	160	536	8528	2144	284	0	0	0	0	2080	1	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	85	1536	0	288	1	72	0	2473
boundary_333_334_packed_class	0	0	4	1	1	6266	6259	288	2344	160	536	8528	2144	284	752	0	8	0	2080	1	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	251	85	1536	0	288	1	72	0	6259
boundary_333_334_packed_class	0	0	5	0	0	2484	2477	288	2344	160	536	8528	2144	284	0	0	0	16	2080	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	85	1536	0	288	1	72	0	2477
boundary_333_334_packed_class	0	0	5	0	1	6269	6262	288	2344	160	536	8528	2144	284	751	0	23	16	2080	2	4	3	4	4	0	52	2292	0	0	164	333	334	383	386	255	85	1536	0	288	1	72	0	6262
boundary_333_334_packed_class	0	0	5	1	0	2476	2469	288	2344	160	536	8528	2144	284	0	0	0	0	2080	1	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	85	1536	0	288	1	72	0	2469
boundary_333_334_packed_class	0	0	5	1	1	6266	6259	288	2344	160	536	8528	2144	284	751	0	8	0	2080	1	4	3	4	0	0	52	2292	0	0	164	333	334	383	386	255	85	1536	0	288	1	72	0	6259
boundary_333_334_packed_class	0	0	6	0	0	2484	2477	288	2344	160	536	8528	2144	284	0	0	0	16	2080	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	85	1536	0	288	1	72	0	2477
boundary_333_334_packed_class	0	0	6	0	1	6269	6262	288	2344	160	536	8528	2144	284	751	0	23	16	2080	2	4	3	4	4	0	52	2292	0	0	164	333	334	383	386	255	85	1536	0	288	1	72	0	6262
boundary_333_334_packed_class	0	0	6	1	0	2476	2469	288	2344	160	536	8528	2144	284	0	0	0	0	2080	1	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	85	1536	0	288	1	72	0	2469
boundary_333_334_packed_class	0	0	6	1	1	6266	6259	288	2344	160	536	8528	2144	284	751	0	8	0	2080	1	4	3	4	0	0	52	2292	0	0	164	333	334	383	386	255	85	1536	0	288	1	72	0	6259
boundary_333_334_packed_class	0	0	3	0	0	2414	2407	288	2344	160	536	8528	2144	9	0	0	0	16	2080	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	75	85	0	1	288	1	572	0	2407
boundary_333_334_packed_class	0	0	3	0	1	6193	6186	288	2344	160	536	8528	2144	6	757	0	17	16	2080	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	246	85	0	1	288	1	572	0	6186
boundary_333_334_packed_class	0	0	3	1	0	2406	2399	288	2344	160	536	8528	2144	9	0	0	0	0	2080	1	4	4	2	0	0	52	2292	0	0	164	333	334	383	386	75	85	0	1	288	1	572	0	2399
boundary_333_334_packed_class	0	0	3	1	1	6191	6184	288	2344	160	536	8528	2144	6	757	0	26	0	2080	1	4	4	2	0	0	52	2292	0	0	164	333	334	383	386	246	85	0	1	288	1	572	0	6184
boundary_333_334_packed_class	0	0	4	0	0	2422	2415	288	2344	160	536	8528	2144	18	0	0	0	16	2080	2	4	4	1	4	0	52	2292	0	0	164	333	334	383	386	75	85	1536	1	288	1	572	0	2415
boundary_333_334_packed_class	0	0	4	0	1	6197	6190	288	2344	160	536	8528	2144	6	734	0	16	16	2080	2	4	3	2	4	0	52	2292	0	0	164	333	334	383	386	246	85	1536	1	288	1	572	0	6190
boundary_333_334_packed_class	0	0	4	1	0	2414	2407	288	2344	160	536	8528	2144	18	0	0	0	0	2080	1	4	4	1	0	0	52	2292	0	0	164	333	334	383	386	75	85	1536	1	288	1	572	0	2407
boundary_333_334_packed_class	0	0	4	1	1	6193	6186	288	2344	160	536	8528	2144	6	734	0	19	0	2080	1	4	3	2	0	0	52	2292	0	0	164	333	334	383	386	246	85	1536	1	288	1	572	0	6186
boundary_333_334_packed_class	0	0	5	0	0	2422	2415	288	2344	160	536	8528	2144	18	0	0	0	16	2080	2	4	4	1	4	0	52	2292	0	0	164	333	334	383	386	75	85	1536	1	288	1	572	0	2415
boundary_333_334_packed_class	0	0	5	0	1	6197	6190	288	2344	160	536	8528	2144	6	734	0	16	16	2080	2	4	3	2	4	0	52	2292	0	0	164	333	334	383	386	246	85	1536	1	288	1	572	0	6190
boundary_333_334_packed_class	0	0	5	1	0	2414	2407	288	2344	160	536	8528	2144	18	0	0	0	0	2080	1	4	4	1	0	0	52	2292	0	0	164	333	334	383	386	75	85	1536	1	288	1	572	0	2407
boundary_333_334_packed_class	0	0	5	1	1	6193	6186	288	2344	160	536	8528	2144	6	734	0	19	0	2080	1	4	3	2	0	0	52	2292	0	0	164	333	334	383	386	246	85	1536	1	288	1	572	0	6186
boundary_333_334_packed_class	0	0	6	0	0	2422	2415	288	2344	160	536	8528	2144	18	0	0	0	16	2080	2	4	4	1	4	0	52	2292	0	0	164	333	334	383	386	75	85	1536	1	288	1	572	0	2415
boundary_333_334_packed_class	0	0	6	0	1	6197	6190	288	2344	160	536	8528	2144	6	734	0	16	16	2080	2	4	3	2	4	0	52	2292	0	0	164	333	334	383	386	246	85	1536	1	288	1	572	0	6190
boundary_333_334_packed_class	0	0	6	1	0	2414	2407	288	2344	160	536	8528	2144	18	0	0	0	0	2080	1	4	4	1	0	0	52	2292	0	0	164	333	334	383	386	75	85	1536	1	288	1	572	0	2407
boundary_333_334_packed_class	0	0	6	1	1	6193	6186	288	2344	160	536	8528	2144	6	734	0	19	0	2080	1	4	3	2	0	0	52	2292	0	0	164	333	334	383	386	246	85	1536	1	288	1	572	0	6186
boundary_333_334_packed_time	0	1	3	0	0	3763	3756	288	2344	160	536	25584	6432	284	0	5880	0	48	1056	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	53	0	0	288	1	72	0	3756
boundary_333_334_packed_time	0	1	3	0	1	6382	6375	288	2344	160	536	25584	6432	284	777	0	6	48	1056	2	4	3	4	4	0	52	2292	0	0	164	333	334	383	386	128	53	0	0	288	1	72	0	6375
boundary_333_334_packed_time	0	1	3	1	0	2269	2262	288	2344	160	536	25584	6432	284	0	0	0	0	1056	2	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	53	0	0	288	1	72	0	2262
boundary_333_334_packed_time	0	1	3	1	1	6361	6354	288	2344	160	536	25584	6432	284	777	0	6	0	1056	2	4	3	4	0	0	52	2292	0	0	164	333	334	383	386	128	53	0	0	288	1	72	0	6354
boundary_333_334_packed_time	0	1	4	0	0	3837	3830	288	2344	160	536	25584	6432	284	0	5750	0	48	1056	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	53	1536	0	288	1	72	0	3830
boundary_333_334_packed_time	0	1	4	0	1	6444	6437	288	2344	160	536	25584	6432	284	789	0	9	48	1056	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	125	53	1536	0	288	1	72	0	6437
boundary_333_334_packed_time	0	1	4	1	0	2344	2337	288	2344	160	536	25584	6432	284	0	0	0	0	1056	2	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	53	1536	0	288	1	72	0	2337
boundary_333_334_packed_time	0	1	4	1	1	6421	6414	288	2344	160	536	25584	6432	284	789	0	14	0	1056	2	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	125	53	1536	0	288	1	72	0	6414
boundary_333_334_packed_time	0	1	5	0	0	3833	3826	288	2344	160	536	25584	6432	284	0	5750	0	48	1056	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	53	1536	0	288	1	72	0	3826
boundary_333_334_packed_time	0	1	5	0	1	6438	6431	288	2344	160	536	25584	6432	284	760	0	13	48	1056	2	4	3	4	4	0	52	2292	0	0	164	333	334	383	386	123	53	1536	0	288	1	72	0	6431
boundary_333_334_packed_time	0	1	5	1	0	2340	2333	288	2344	160	536	25584	6432	284	0	0	0	0	1056	2	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	53	1536	0	288	1	72	0	2333
boundary_333_334_packed_time	0	1	5	1	1	6409	6402	288	2344	160	536	25584	6432	284	760	0	5	0	1056	2	4	3	4	0	0	52	2292	0	0	164	333	334	383	386	123	53	1536	0	288	1	72	0	6402
boundary_333_334_packed_time	0	1	6	0	0	3833	3826	288	2344	160	536	25584	6432	284	0	5750	0	48	1056	2	4	4	4	4	0	52	2292	0	0	164	333	334	383	386	75	53	1536	0	288	1	72	0	3826
boundary_333_334_packed_time	0	1	6	0	1	6438	6431	288	2344	160	536	25584	6432	284	760	0	13	48	1056	2	4	3	4	4	0	52	2292	0	0	164	333	334	383	386	123	53	1536	0	288	1	72	0	6431
boundary_333_334_packed_time	0	1	6	1	0	2340	2333	288	2344	160	536	25584	6432	284	0	0	0	0	1056	2	4	4	4	0	0	52	2292	0	0	164	333	334	383	386	75	53	1536	0	288	1	72	0	2333
boundary_333_334_packed_time	0	1	6	1	1	6409	6402	288	2344	160	536	25584	6432	284	760	0	5	0	1056	2	4	3	4	0	0	52	2292	0	0	164	333	334	383	386	123	53	1536	0	288	1	72	0	6402
boundary_333_334_packed_time	0	1	3	0	0	3763	3756	288	2344	160	536	25584	6432	8	0	5878	0	48	1056	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	75	53	0	1	288	1	572	0	3756
boundary_333_334_packed_time	0	1	3	0	1	6382	6375	288	2344	160	536	25584	6432	11	774	0	6	48	1056	2	4	3	2	4	0	52	2292	0	0	164	333	334	383	386	128	53	0	1	288	1	572	0	6375
boundary_333_334_packed_time	0	1	3	1	0	2270	2263	288	2344	160	536	25584	6432	9	0	0	0	0	1056	2	4	4	2	0	0	52	2292	0	0	164	333	334	383	386	75	53	0	1	288	1	572	0	2263
boundary_333_334_packed_time	0	1	3	1	1	6361	6354	288	2344	160	536	25584	6432	11	774	0	6	0	1056	2	4	3	2	0	0	52	2292	0	0	164	333	334	383	386	128	53	0	1	288	1	572	0	6354
boundary_333_334_packed_time	0	1	4	0	0	3766	3759	288	2344	160	536	25584	6432	15	0	5740	0	48	1056	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	75	53	1536	1	288	1	572	0	3759
boundary_333_334_packed_time	0	1	4	0	1	6371	6364	288	2344	160	536	25584	6432	9	744	0	8	48	1056	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	128	53	1536	1	288	1	572	0	6364
boundary_333_334_packed_time	0	1	4	1	0	2278	2271	288	2344	160	536	25584	6432	18	0	0	0	0	1056	2	4	4	1	0	0	52	2292	0	0	164	333	334	383	386	75	53	1536	1	288	1	572	0	2271
boundary_333_334_packed_time	0	1	4	1	1	6348	6341	288	2344	160	536	25584	6432	9	744	0	9	0	1056	2	4	4	2	0	0	52	2292	0	0	164	333	334	383	386	128	53	1536	1	288	1	572	0	6341
boundary_333_334_packed_time	0	1	5	0	0	3766	3759	288	2344	160	536	25584	6432	15	0	5740	0	48	1056	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	75	53	1536	1	288	1	572	0	3759
boundary_333_334_packed_time	0	1	5	0	1	6371	6364	288	2344	160	536	25584	6432	9	744	0	8	48	1056	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	128	53	1536	1	288	1	572	0	6364
boundary_333_334_packed_time	0	1	5	1	0	2278	2271	288	2344	160	536	25584	6432	18	0	0	0	0	1056	2	4	4	1	0	0	52	2292	0	0	164	333	334	383	386	75	53	1536	1	288	1	572	0	2271
boundary_333_334_packed_time	0	1	5	1	1	6348	6341	288	2344	160	536	25584	6432	9	744	0	9	0	1056	2	4	4	2	0	0	52	2292	0	0	164	333	334	383	386	128	53	1536	1	288	1	572	0	6341
boundary_333_334_packed_time	0	1	6	0	0	3766	3759	288	2344	160	536	25584	6432	15	0	5740	0	48	1056	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	75	53	1536	1	288	1	572	0	3759
boundary_333_334_packed_time	0	1	6	0	1	6371	6364	288	2344	160	536	25584	6432	9	744	0	8	48	1056	2	4	4	2	4	0	52	2292	0	0	164	333	334	383	386	128	53	1536	1	288	1	572	0	6364
boundary_333_334_packed_time	0	1	6	1	0	2278	2271	288	2344	160	536	25584	6432	18	0	0	0	0	1056	2	4	4	1	0	0	52	2292	0	0	164	333	334	383	386	75	53	1536	1	288	1	572	0	2271
boundary_333_334_packed_time	0	1	6	1	1	6348	6341	288	2344	160	536	25584	6432	9	744	0	9	0	1056	2	4	4	2	0	0	52	2292	0	0	164	333	334	383	386	128	53	1536	1	288	1	572	0	6341
boundary_334_333_packed_class	0	0	3	0	0	2413	2406	288	2344	160	536	8528	2144	284	0	0	0	16	2080	2	4	4	4	0	4	52	2292	0	0	164	334	333	386	383	75	85	0	0	288	1	72	0	2406
boundary_334_333_packed_class	0	0	3	0	1	6494	6487	288	2344	160	536	8528	2144	284	750	0	15	16	2080	2	4	3	4	0	4	52	2292	0	0	164	334	333	386	383	123	85	0	0	288	1	72	0	6487
